,"(2E,4E)-3,7-Dimethyl-2,4-octadiene","(2E,4E)-3,7-Dimethylocta-2,4-diene","1,2-Benzenedicarboxylic acid","1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester","1,2-Benzisothiazole","1,3,7-Octatriene, 2,7-dimethyl-","1,3-Hexadiene, 3-ethyl-2,5-dimethyl-","1,3-Octadiene","1,3-Pentadiene","1,6-Octadiene, 2,6-dimethyl-, (Z)-","1,6-Octadiene, 3,7-dimethyl-, (S)-","1,7-Octadiene, 2,7-dimethyl-",1-Butanol,"1-Butanol, 3-methyl-","1-Butene, 3-methyl-",1-Dodecanethiol,1-Dodecanol,1-Dodecene,1-Heptene,1-Hexadecanol,1-Hexanol,"1-Hexanol, 2-ethyl-",1-Octadecanol,1-Octanol,1-Octene,"1-Octene, 3,7-dimethyl",1-Pentanethiol,1-Pentanol,1-Penten-3-ol,"1-Pentene, 2,4,4-trimethyl-",1-Propanol,"1-Propanol, 2-methyl-",2(5H)-Furanone,"2,4-Dimethylfuran","2,4-Hexadiene, (E,Z)-","2,4-Octadiene","2,5-Furandione, 3-methyl-","2,6-Dimethyl-2-trans-6-octadiene","2,6-Octadiene","2,6-Octadiene, 2,6-dimethyl-",2-Butanol,2-Butanone,2-Butenal,2-Cyclopenten-1-one,"2-Decenal, (Z)-",2-Ethylhexyl salicylate,2-Heptanone,"2-Heptene, (E)-",2-Methyl-1-butene,"2-Nonanone, 3-(hydroxymethyl)-","2-Nonene, (E)-",2-Octanone,"2-Octene, (E)-","2-Octene, (Z)-","2-Octene, 3,7-dimethyl-, (Z)-",2-Pentanone,"2-Pentanone, 3-methyl-","2-Pentene, (E)-","2-Pentene, 4-methyl-",2-Thiophenecarboxaldehyde,"3,5-Octadiene, (Z,Z)-","3-Ethyl-1,5-octadiene",3-Hexen-1-ol,"3-Hexene, (Z)-",3-Methyl-2-butene-1-thiol,3-Methylcyclopentyl acetate,"3-Nonene, (E)-",3-Octanone,"3-Octene, (E)-","3-Octene, (Z)-",3-Pentanol,3-Pentanone,"4-Nonenal, (E)-",4-Nonene,"4-Octene, (E)-","5-Decene, (E)-","5-Hepten-2-one, 6-methyl-",Acetaldehyde,Acetic acid,"Acetic acid, butyl ester","Acetic acid, methyl ester",Acetophenone,Benzaldehyde,Benzene,"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-","Benzene, 1,3-dimethyl-",Benzeneacetaldehyde,"Benzenesulfonamide, N-butyl-",Benzoic acid,Benzonitrile,Benzophenone,"Butanoic acid, ethyl ester","Butanoic acid, methyl ester",Butyrolactone,C2H5CH=CHCH=CH2,Carbon disulfide,cis-2-Nonene,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester","Cyclopropane, 1,1-dimethyl-2-(2-methyl-2-propenyl)-",Decanal,Decane,Dimethyl sulfide,Dimethyl sulfone,Dimethyl Sulfoxide,Dimethyl trisulfide,Diphenyl ether,"Disulfide, dimethyl",Dodecane,Dodecanoic acid,Eicosane,"Ethane, isothiocyanato-",Ethanol,"Ethanol, 2-(dodecyloxy)-",Ethyl Acetate,Ethylbenzene,"Furan, 2-ethyl-","Furan, 2-methyl-","Furan, 2-pentyl-","Furan, 3-methyl-",Glycerin,Heptadecane,Heptanal,Heptane,"Heptane, 2-methyl-",Hexadecane,"Hexadecenoic acid, Z-11-",Hexanal,Hexanoic acid,"Hydrazine, ethyl-",Isoprene,Isopropyl myristate,Isopropyl palmitate,Methanethiol,Methyl Isobutyl Ketone,Methyl methacrylate,Methyl thiolacetate,Methyl vinyl ketone,n-Decanoic acid,n-Hexadecanoic acid,n-Hexane,n-Propyl acetate,Nonadecane,Nonanal,Nonane,"Nonane, 2-methyl-",Nonanoic acid,Octadecane,Octadecanoic acid,Octanal,"Octane, 2-methyl-",Octanoic acid,p-Xylene,Pentadecane,Pentadecanoic acid,Pentanal,"Pentane, 2-methyl-",Pentanoic acid,"Pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",Phenol,Phenylmaleic anhydride,Propanoic acid,"Propanoic acid, ethyl ester",Alkene1,Alkene2,Acid1,Sulfone1,Biphenyl1,Alcohol1,Amide1,Tetradecanoic acid,"Tetrasulfide, dimethyl",Thiazole,"Thiazole, 2-methyl-",Thiophene,"Thiophene, 2-ethyl-","Thiophene, 2-methyl-","Thiophene, 3,4-dimethyl-","Thiophene, 3-methyl-",Toluene,trans-3-Decene,trans--4-Nonene,Tridecane
190124_5,3.978090985,2.653661585,0.076313437,0.0633673,0.018800191,0.813589308,0.304862077,0.057328398,0.216520953,0.062117713,2.159795727,2.515607778,0.716122479,0.073869858,1.041060191,0.014307548,0.015303853,0.019092936,0.032728425,0.069676613,0.180309631,0.170737141,0.068673295,0.007734072,0.159980788,0.025830657,0.057114728,0.07227491,0.089126288,0.234256555,0.369411811,0.20845949,0.017200276,0.029783096,0.029538121,1.023398034,0.036973955,0.380732823,0.028660248,0.218224429,0.928471829,2.086351825,0.047974785,0.011518353,0.016576934,0.028273047,0.048835336,0.019383603,0.547606322,0.009410533,0.048357456,0.065355109,1.120840662,1.914091014,3.274976967,0.066882541,2.217217362,1.078384157,0.468180798,0.04629721,0.060063231,0.016659546,0.041036713,0.068830421,0.080668564,0.03666765,0.071071723,0.073382979,4.349305951,0.986392052,0.172664055,0.374801801,0.013720102,0.085206433,1.901094955,0.049462274,0.073666528,0.875325704,5.583807044,0.033264218,0.156884701,0.114493905,0.116911537,1.325157326,0.013710244,0.062413317,0.039068561,0.214164907,0.311345011,0.042095356,0.016593565,0.124821668,0.018991526,0.057495683,0.064701953,10.10258118,0.021872484,0.010874829,0.018938067,0.023507873,0.114534677,5.175740423,3.138976603,6.609447674,0.361729858,0.126186255,1.53126944,0.014868642,0.018966407,0.035158518,0.006977971,2.572366715,0.027840996,0.642379736,0.19019267,0.354104014,0.044357262,0.121777323,0.137250734,0.069080468,0.018102365,0.074680441,0.49192752,0.053318301,0.01557026,0.035154259,0.064034408,0.036436476,5.055825207,0.529462071,0.029758083,0.035986906,0.133714257,0.026915263,0.064728682,0.473808194,0.182386778,0.016885873,0.143126897,3.025093623,0.078989785,0.027339186,0.050405045,0.867656515,0.016293536,0.021490867,0.019051005,0.193739501,0.081423852,0.066773456,0.033009235,0.064439414,0.022804599,0.033120081,0.127586602,0.238189158,0.033039847,0.035213813,0.290522321,0.039577053,0.092213285,0.242582543,0.020941182,0.189810631,0.026161163,0.024786763,0.074995747,0.077754255,0.673858979,0.021159503,0.020768704,0.046709741,0.00944861,0.335954346,0.195348326,1.226855502,0.034663722,2.138253223,0.095171918,0.060394505,0.08139026,0.010650789
190124_6,3.625477965,2.338798313,0.086374251,0.04736168,0.025535053,0.404671624,0.377800425,0.03611658,0.222012537,0.056698913,2.170771448,2.541519594,0.272683477,0.051249214,1.370877888,0.010353975,0.010997594,0.012710364,0.047477818,0.112797659,0.095710908,0.15519118,0.095113131,0.009212377,0.18695442,0.02979374,0.056761911,0.047779196,0.117642579,1.16463373,0.239134246,0.175208796,0.016517421,0.036390424,0.050443248,1.362442466,0.037115561,0.438136006,0.038468863,0.203846932,1.082099033,2.965923966,0.076487122,0.013915495,0.014509278,0.092343402,0.054096537,0.018275119,0.78538334,0.010713021,0.051512947,0.06375198,1.118371659,1.819314165,3.097337622,0.099831338,3.107793476,1.432314357,0.36244952,0.034044215,0.076235974,0.009502392,0.049756093,0.077353568,0.083929088,0.036146968,0.075549353,0.103612225,4.104655426,1.111018564,0.177778774,0.344979803,0.014024377,0.092298249,1.806998072,0.038135452,0.10603112,0.803713934,7.065385326,0.034290892,0.16930703,0.192162323,0.152017125,0.315180832,0.021934398,0.056518765,0.046482507,0.018292781,0.506054553,0.047642808,0.021160452,0.088957335,0.018360743,0.069364757,0.062670216,9.472397391,0.02484673,0.008531001,0.016135229,0.025645524,0.083367282,4.970291814,1.99228361,6.505023221,0.196663286,0.081303791,0.453933858,0.015436416,0.013528915,0.034303829,0.006990561,2.163946974,0.023814113,0.539173416,0.113693326,0.480941178,0.050880634,0.085754875,0.162417294,0.056283422,0.018448448,0.067769897,0.373732447,0.036646226,0.014190464,0.030386483,0.073360625,0.044589054,5.804015931,0.512847036,0.050871606,0.039578906,0.225030137,0.030324723,0.430775711,0.220506774,0.16811045,0.013341215,0.162076318,1.83501679,0.072098417,0.027904478,0.04695696,0.485806305,0.019519792,0.018986883,0.017542853,0.293786852,0.078165904,0.065098223,0.030690462,0.058362424,0.017789768,0.027461861,0.1297171,0.130838013,0.053013268,0.036595561,0.188632303,0.070569452,0.094798367,1.202999138,0.030775945,0.34329444,0.024012556,0.038551604,0.074605847,0.079335485,0.443710421,0.014756629,0.014098568,0.046373063,0.010098693,0.310306143,0.218257678,1.7244627,0.029324434,2.790082378,0.071529144,0.056483371,0.089991963,0.016654245
190124_7,2.915438205,0.748736427,0.170241117,1.391296084,0.053266667,0.086940713,0.054143388,0.019423278,0.022134607,0.009274034,0.728759491,0.622309633,0.121532599,0.020692731,0.256716928,0.017812306,0.021289323,0.014945661,0.038384706,0.787293776,0.04764122,0.122889433,0.653508858,0.014805417,0.061231862,0.028161614,0.020088327,0.031347885,0.082304397,0.296555667,0.067640351,0.20949256,0.024347562,0.0269044,0.008053126,0.08802311,0.050002284,0.050179823,0.008500976,0.034853698,1.000199709,4.440577956,0.059875909,0.021754335,0.022766074,0.216717647,0.081399896,0.012068151,0.148104282,0.013479553,0.025569212,0.08109163,0.317278432,1.171007988,1.570477775,0.116414411,4.594189169,0.271638027,0.178051162,0.015311685,0.010787394,0.007186581,0.039762167,0.020180659,0.024996219,0.052965689,0.018706465,0.106218741,3.986819256,0.067082815,0.100806479,0.174896218,0.015591677,0.014985321,1.170329241,0.011020436,0.106530748,0.891892414,12.21060366,0.040290357,0.112360908,0.298224397,0.321748348,0.608913665,0.175831689,0.059368457,0.067650803,0.037789571,0.932576492,0.082735194,0.047933946,0.031607799,0.022009821,0.104574874,0.019178986,18.34257719,0.031290456,0.070864165,0.011021509,0.062490726,0.060383442,3.731167948,0.630436635,5.536185523,0.524572147,0.066460259,1.702661953,0.028156526,0.023601787,0.12140234,0.009955889,0.992297663,0.091742604,0.406474923,0.127098307,0.095941741,0.025971983,0.049830906,0.087832782,0.529864959,0.0330332,0.14232726,0.207842753,0.032813085,0.021547119,0.07889328,0.137781378,0.084119202,10.85135789,0.07402615,0.115049106,0.147998446,0.12132233,0.031086678,0.127980942,0.157284885,0.088010046,0.013289692,0.371213971,1.254358697,0.044093077,0.072343117,0.102536984,0.202071287,0.026115802,0.022343061,0.036529882,0.795345004,0.076819249,0.075584424,0.044249301,0.061129134,0.024574498,0.064649222,0.207653084,0.083494968,0.085902762,0.046380101,0.337646614,0.138807805,0.191978592,0.309242743,0.003415628,0.03181419,0.03839821,0.054267707,0.391065131,0.190903346,1.506288862,0.026112556,0.024881389,0.092334685,0.007148708,0.233538897,0.045185019,0.188171801,0.011823227,0.116752134,0.090078466,0.026343729,0.013647823,0.027422578
190124_8,3.584917724,2.172959764,0.083359186,0.048748569,0.021373272,0.438734088,0.152185642,0.062568119,0.066959952,0.017020184,1.895768988,1.333027951,0.584826748,0.050781024,0.625214606,0.008202267,0.009220428,0.011857207,0.030311144,0.056939543,0.111484732,0.137912495,0.062740481,0.007113254,0.112001932,0.053285763,0.044275363,0.058093544,0.061560542,0.303363563,0.354627698,0.21169327,0.013624682,0.023170954,0.010353422,0.486073278,0.029632601,0.151567609,0.022667093,0.11314609,1.158585444,3.006357949,0.047324642,0.056936401,0.014980173,0.01649335,0.041129698,0.012859628,0.291998119,0.008152858,0.029745501,0.040914337,0.693898455,1.47149871,2.563270515,0.080774427,3.169624531,0.653930347,0.377106109,0.016705214,0.03842226,0.009145065,0.035262385,0.031665282,0.060459962,0.030020791,0.03514201,0.047653144,3.748215366,0.261615881,0.104725305,0.276718072,0.011519345,0.038865128,1.466740162,0.018591276,0.047774678,1.24324177,8.387640083,0.044377115,0.135611098,0.145365174,0.181402473,0.350410966,0.009170583,0.044809366,0.038078148,0.046578066,0.443764769,0.036707368,0.021407296,0.110076577,0.022232828,0.046392606,0.037571661,11.29841761,0.019189849,0.007293559,0.010489117,0.023093287,0.061106913,6.454462582,2.56783703,9.82744693,0.927548667,0.077345529,2.232650531,0.014194771,0.01562743,0.048845552,0.013110994,3.539422566,0.019490464,0.966269319,0.134999959,0.144664496,0.045063745,0.051388215,0.108405795,0.0597376,0.019664324,0.059398723,0.396808292,0.041025433,0.015341749,0.036627752,0.074453067,0.098916601,6.465658483,0.22624008,0.026775114,0.009788101,0.454518028,0.02649114,0.078985364,0.699913062,0.141490122,0.012193538,0.08690659,2.384470699,0.0780638,0.038041449,0.052986759,0.461641802,0.014320575,0.022483631,0.021239848,0.355526257,0.058265729,0.063009843,0.042310394,0.046135343,0.015271203,0.031468061,0.111047696,0.168319494,0.053020752,0.062050436,0.152745534,0.062217031,0.084891405,0.318544984,0.007323266,0.099413084,0.018702839,0.021800706,0.211687857,0.08247126,0.23304874,0.009273446,0.047280693,0.043121088,0.008198063,0.230274445,0.105144313,0.729436501,0.02107111,0.664457871,0.069311645,0.027005489,0.036761176,0.013820372
190124_9,3.176293058,2.036218551,0.074704413,0.976244369,0.023565861,0.368344805,0.14294995,0.135777682,0.112511365,0.029172726,1.530267285,1.908073504,0.655288335,0.053809008,0.978206652,0.01019151,0.010442744,0.010549333,0.038054923,0.055011799,0.156700796,0.13833827,0.05520779,0.015440551,0.246760769,0.054278129,0.059479009,0.070901303,0.070102297,0.425290071,0.429516069,0.272177952,0.015109844,0.063929112,0.019880281,1.083471105,0.026751562,0.214868981,0.022610985,0.114844018,1.096615334,2.471383967,0.077318923,0.074765983,0.024945729,0.029200489,0.060261785,0.017088396,0.523474139,0.01386368,0.052606163,0.057980693,1.009816865,2.010982505,2.72359913,0.071068262,2.621087291,1.047834338,0.460505069,0.029365695,0.069225006,0.018409918,0.048064701,0.051573326,0.098362144,0.076432863,0.065997539,0.071464561,4.101571825,0.831634972,0.110541326,0.335535726,0.012746905,0.080628859,1.992260632,0.026763217,0.072825488,1.08165873,6.09265036,0.04356792,0.103321489,0.141454549,0.164999675,0.389217828,0.045256871,0.042184963,0.034264588,0.124055722,0.369051157,0.03721036,0.021839366,0.152481084,0.014887236,0.065550192,0.067259392,9.126208669,0.044199373,0.007626847,0.018165631,0.068762577,0.118658851,5.985168491,2.264583311,9.121604301,0.752358731,0.07484663,1.578282988,0.016017394,0.013516838,0.035583344,0.005757501,3.31872141,0.020197781,1.210432478,0.145921678,0.249606845,0.056076636,0.135514656,0.177581941,0.059904245,0.018380562,0.08943161,0.471242582,0.060451732,0.015282698,0.027386589,0.138960091,0.08190771,5.276945363,0.276298509,0.03321246,0.038310758,0.37453859,0.029547777,0.102488528,0.546016646,0.147164752,0.007205928,0.092314057,2.41171439,0.123494623,0.025246771,0.153137481,0.932938706,0.015171603,0.018274688,0.01807353,0.274494335,0.117867657,0.120401076,0.030660613,0.043609755,0.014571044,0.026870616,0.12816786,0.251652553,0.042261535,0.048610192,0.258167225,0.059323422,0.059470159,0.438853586,0.00956741,0.11270509,0.02030329,0.021582047,0.090592675,0.073114523,0.253467735,0.009991391,0.047801662,0.035098494,0.009171826,0.291371563,0.160732152,1.459757856,0.042187539,1.705757433,0.066283066,0.037413851,0.076155066,0.021474136
190125_11,3.487057102,0.996888082,0.261849683,2.32787699,0.025071853,0.204550758,0.065489101,0.027061748,0.011011533,0.010657037,0.945513711,0.706863973,0.38105652,0.020240301,0.157438683,0.011482388,0.013828741,0.018661944,0.023866776,0.098269701,0.049908603,0.181915873,0.094091505,0.015110223,0.061858968,0.041888526,0.014986102,0.028170254,0.021306511,0.048840408,0.055069131,0.182883883,0.03802726,0.012610525,0.00527711,0.111710842,0.059814084,0.065252213,0.007618712,0.048108237,0.887286661,4.719458442,0.04923015,0.021203181,0.022611171,0.175073813,0.083394738,0.012732192,0.094939923,0.015802998,0.023786267,0.084877237,0.30536464,1.099024404,1.922672456,0.086355989,4.860756139,0.164022215,0.143920581,0.007507618,0.011497713,0.00721467,0.042546009,0.016670154,0.018243714,0.065033304,0.01919544,0.091032813,3.461182875,0.095646996,0.032717982,0.141715838,0.013857764,0.018775024,1.096318535,0.013006893,0.091392061,1.293134914,10.31218983,0.100461595,0.135777631,0.303834558,0.309904292,0.648929605,0.034912351,0.140911323,0.063405469,2.916993358,0.864022781,0.035808931,0.063812924,0.02670279,0.023319807,0.109830412,0.017491244,15.24261917,0.030743279,0.012340018,0.008637651,0.074582571,0.067954758,5.158378124,0.708980466,5.000551817,0.490498841,0.073547816,2.048162716,0.024185022,0.014672987,0.050494388,0.008510987,2.121167288,0.053557988,0.392743472,0.411541964,0.071610635,0.045319985,0.031894929,0.044376692,0.07005617,0.031043031,0.159639143,0.208644072,0.033574586,0.022259865,0.041359381,0.111728733,0.098465655,9.088405279,0.084236686,0.095104645,0.015754813,0.061427598,0.028813505,0.032986458,0.155492535,0.096931847,0.02494684,0.117527202,1.166427173,0.041964529,0.034175162,0.109014944,0.315105265,0.030026724,0.040796216,0.029248086,0.234104441,0.081816582,0.087638252,0.063408971,0.144985006,0.021467084,0.041571954,0.164211387,0.093612553,0.101688712,0.4122883,0.622168055,0.116069532,0.146171724,0.054888526,0.009514132,0.038294933,0.041326878,0.045377829,0.329112715,0.129044792,3.223329444,0.017359381,0.008364579,0.06235126,0.004565864,0.246848367,0.051704463,0.148779438,0.010290695,0.220996002,0.0855005,0.023978093,0.016794208,0.011447632
190125_12,2.600466711,0.653002791,0.297061495,0.633319195,0.059759611,0.046714518,0.033595959,0.028607359,0.008833336,0.008321712,0.667913491,0.431450607,0.13833387,0.01901219,0.107424939,0.014419532,0.016537233,0.021906972,0.035219648,0.076925692,0.067296874,0.174034988,0.083067921,0.026181916,0.070878036,0.039602016,0.019540638,0.035947627,0.0255824,0.065956461,0.044536475,0.196164003,0.093219946,0.013619013,0.006373764,0.076586562,0.061740694,0.037271729,0.008124751,0.032211959,1.06751683,6.466887044,0.043807811,0.036290526,0.033424766,0.043655945,0.094161298,0.014335512,0.064148078,0.021076059,0.030623667,0.095057146,0.196073404,1.098691321,1.452990835,0.121667214,6.642582796,0.11311993,0.126566414,0.005080432,0.009823586,0.009136212,0.036002418,0.014217741,0.023203559,0.055891232,0.019107586,0.102302874,3.184474342,0.069979653,0.02488879,0.111455122,0.020240108,0.015457172,1.09353314,0.012705004,0.103094005,1.567176024,15.37236784,0.050567889,0.129575165,0.408652619,0.438528021,0.80437562,0.017962454,0.104206207,0.07155513,0.180913248,0.882822341,0.041264083,0.163148166,0.013512309,0.023727108,0.195564761,0.010629828,17.51758412,0.048243873,0.016697803,0.011728049,0.209970793,0.061978773,2.249755316,0.295094496,1.447043099,0.387945364,0.070778802,0.747572778,0.030005339,0.023681911,0.055011627,0.016156847,2.075572197,0.049101377,0.577757738,0.113036356,0.050691349,0.030049028,0.064044424,0.037840338,0.125397982,0.041541499,0.158168886,0.162626193,0.03694545,0.028621442,0.049441363,0.175395857,0.093866543,13.63309049,0.024314562,0.058143666,0.013775025,0.067498494,0.03354898,0.066101954,0.084214321,0.076329979,0.035839175,0.135116234,0.962890044,0.041272546,0.049082188,0.36957655,0.246651367,0.032820453,0.060409635,0.045646313,0.298054864,0.126088885,0.122955612,0.056469846,0.10670515,0.025383487,0.05068919,0.200635839,0.082219121,0.087613258,0.66187913,0.573174881,0.147035624,0.232898957,0.077937735,0.003056312,0.020198269,0.036630786,1.070850764,0.493495787,0.174385904,1.449120983,0.026600714,0.009532463,0.062289462,0.007427029,0.121834192,0.037367228,0.059590029,0.008924311,0.055336262,0.134131398,0.026790753,0.01368285,0.016760921
190125_13,3.310388482,0.932552031,0.253820677,0.171189873,0.016753691,0.061915457,0.046688801,0.022243414,0.008338644,0.007010036,1.124632596,0.368396779,0.08129165,0.016784345,0.171537488,0.008874811,0.010863186,0.017097377,0.030267397,0.032162258,0.047843846,0.087899122,0.044939044,0.00962755,0.062820745,0.024887601,0.016160401,0.022047262,0.016890757,0.080575847,0.033371634,0.214871958,0.018657081,0.011910554,0.004940321,0.082090552,0.045358151,0.0449232,0.007895447,0.047798278,0.613999517,7.33693494,0.033687508,0.020301822,0.018983837,0.011897475,0.067342502,0.016753458,0.083562635,0.011877521,0.021407887,0.069025444,0.351472422,1.205471874,1.304033533,0.097203715,8.490124413,0.17845887,0.512618533,0.005430533,0.01409552,0.005758375,0.032163059,0.016935911,0.019724945,0.03866094,0.015614593,0.06877752,4.047194809,0.065303906,0.017973043,0.229063163,0.012451555,0.013825446,1.204941134,0.00961168,0.069098229,1.283828301,11.0327558,0.039987505,0.140633508,0.372550554,0.339091248,0.535519491,0.010885906,0.051361477,0.065707273,0.107935677,0.998774148,0.029746247,0.033406346,0.028932406,0.025232993,0.102269704,0.011921875,19.58060215,0.023581765,0.010113859,0.008560307,0.072857839,0.046764454,3.845755657,0.648243354,4.91400974,0.293935116,0.058321474,0.919418946,0.018521437,0.018397191,0.041792755,0.011005422,1.705932292,0.015662668,0.81125486,0.107867932,0.058146827,0.008085965,0.032388703,0.080723303,0.028695803,0.026967552,0.103009338,0.378741193,0.044272401,0.020141364,0.043062044,0.107767853,0.06265031,9.570495359,0.030192209,0.031909114,0.00499429,0.050022402,0.030197792,0.049855276,0.105307023,0.072546254,0.022964335,0.134574999,1.424517483,0.042001391,0.028937213,0.098151985,0.353004521,0.023153172,0.030449489,0.024199221,0.284560943,0.054675875,0.096292457,0.050975403,0.052805181,0.016587185,0.03930476,0.147404357,0.111589134,0.078694065,0.066075177,0.360923386,0.150220453,0.192107471,0.085244259,0.003001469,0.026348002,0.022510128,0.050276038,0.57655793,0.14637056,1.395790172,0.025400817,0.0060918,0.048504286,0.00547468,0.127423554,0.038338267,0.086969539,0.013156011,0.085299597,0.078459969,0.020157182,0.012128831,0.00891459
190125_14,2.863455512,0.75531061,0.344751194,0.156717061,0.022783841,0.083710958,0.037470093,0.023053601,0.009614648,0.008270093,0.751843015,0.449057769,0.089277242,0.018090238,0.18996489,0.011593988,0.012897384,0.016346537,0.035126292,0.043508933,0.061717006,0.097404675,0.047695889,0.014688599,0.056202096,0.034245651,0.01677535,0.026439323,0.018317236,0.087696751,0.033403051,0.183657894,0.019555508,0.011447348,0.004931202,0.08023487,0.04674662,0.043168556,0.007820315,0.036228436,1.425660586,8.091991466,0.031349916,0.017352169,0.024792907,0.015225565,0.094855108,0.017522091,0.096580635,0.021233432,0.027916739,0.071305788,0.261420585,1.11255523,1.31538175,0.098914696,8.434542053,0.198783472,0.159782154,0.006017637,0.015924614,0.00669082,0.033303539,0.013354141,0.021203023,0.052783916,0.017041517,0.086946893,3.690708567,0.066441997,0.019250914,0.171476545,0.014215598,0.014468045,1.111467488,0.010104486,0.08769096,1.260055602,12.73342517,0.040788138,0.109444373,0.419400537,0.422825102,0.753306918,0.014500592,0.050270846,0.064205221,0.295136931,1.422092856,0.044581441,0.039661346,0.021108827,0.019486197,0.103859677,0.01022728,18.40723768,0.042150006,0.012953955,0.009784688,0.082162509,0.058550442,2.913135047,0.422709376,3.080699148,0.297423627,0.06468811,0.613762424,0.0273858,0.020389674,0.036356724,0.012482795,1.525972429,0.036660961,0.469233363,0.125188553,0.075755021,0.018497759,0.057964892,0.049977566,0.117659201,0.028034989,0.143727204,0.272595144,0.04529314,0.019595004,0.041652624,0.159514651,0.083541808,11.3681918,0.029454764,0.059622177,0.01214996,0.059967396,0.027995048,0.057054347,0.081424826,0.065308078,0.026049412,0.11628985,1.025555033,0.034526577,0.030723712,0.126433358,0.415191279,0.02722452,0.036338015,0.028604473,0.249906064,0.088098392,0.08872415,0.062286728,0.051791528,0.017114184,0.044365372,0.18583997,0.132290368,0.081763125,0.112112843,0.551003853,0.18536691,0.201322853,0.092877906,0.003188183,0.021224761,0.033603441,0.031665735,0.525694856,0.16616544,1.707502412,0.025427693,0.006542072,0.098831903,0.007866225,0.137229647,0.038760987,0.092128047,0.010632752,0.069929429,0.197359866,0.023200983,0.012470263,0.013015753
190125_15,2.543485758,0.582701041,0.279498415,0.125325157,0.00985793,0.060739764,0.031786834,0.016865618,0.007673733,0.006162712,0.623056887,0.425070876,0.08018807,0.016142932,0.133249248,0.010591177,0.010643889,0.014189751,0.023810625,0.042827597,0.048984038,0.064748316,0.054395316,0.009981705,0.043991221,0.021400629,0.017493276,0.0224213,0.016572154,0.156066433,0.033078722,0.197630065,0.015737509,0.009558161,0.004281057,0.066526164,0.045124842,0.032753308,0.006385739,0.028385146,1.380911175,8.974065276,0.027897833,0.007519921,0.019585779,0.013645534,0.060526935,0.011204412,0.06964637,0.00808896,0.016364045,0.056884298,0.168583593,1.00369108,1.396976805,0.070125332,9.819336798,0.13996126,0.12050939,0.0035285,0.009280013,0.00638432,0.030753917,0.011582803,0.020151418,0.042330118,0.016762372,0.087176151,3.21295043,0.050019695,0.01742175,0.089277071,0.013185418,0.01304636,1.003049625,0.009082796,0.087846059,1.328086458,13.91194573,0.03893348,0.108616983,0.388349284,0.358751631,0.588152257,0.012031036,0.029163712,0.063421242,0.119905298,1.065912687,0.039608075,0.030464314,0.015789528,0.020858491,0.051843489,0.00806909,18.63508992,0.0198937,0.011888149,0.00987374,0.063330407,0.050326757,2.656813546,0.411475149,3.115190561,0.336369906,0.065679604,0.773596253,0.021879163,0.01736313,0.038660943,0.007950661,1.780585247,0.040548011,0.572230273,0.078166894,0.046057022,0.012037802,0.029037164,0.029218107,0.190820286,0.01954901,0.114332089,0.147111604,0.033228805,0.014463411,0.037087307,0.08805387,0.063014927,12.10884508,0.021234406,0.033115162,0.00614238,0.070950075,0.026325385,0.080234279,0.081059847,0.050142645,0.017179117,0.090493011,0.779046578,0.036836059,0.026957632,0.08471813,0.238337565,0.024815651,0.023250235,0.021071518,0.242737777,0.052762169,0.089722796,0.038847398,0.030221912,0.01285865,0.038425967,0.130895726,0.062166486,0.062256495,0.034779599,0.308830099,0.158752564,0.155040117,0.162307635,0.002633057,0.019686912,0.040346405,0.015686909,0.62645765,0.161993839,1.480472031,0.019076285,0.007754138,0.096211451,0.006172977,0.115923251,0.030173161,0.064741978,0.007242928,0.052038725,0.070130679,0.020565984,0.011699284,0.010069273
